wavelength,reflectance,species,sample.number,specimen.type,measurement.type
585.254,19.37,limenitis,5,facsimiles,blue_HW_right
585.593,19.36,limenitis,5,facsimiles,blue_HW_right
585.933,19.35,limenitis,5,facsimiles,blue_HW_right
586.272,19.3,limenitis,5,facsimiles,blue_HW_right
586.611,19.28,limenitis,5,facsimiles,blue_HW_right
586.95,19.27,limenitis,5,facsimiles,blue_HW_right
587.289,19.26,limenitis,5,facsimiles,blue_HW_right
587.629,19.22,limenitis,5,facsimiles,blue_HW_right
587.968,19.2,limenitis,5,facsimiles,blue_HW_right
588.307,19.19,limenitis,5,facsimiles,blue_HW_right
588.646,19.17,limenitis,5,facsimiles,blue_HW_right
588.985,19.14,limenitis,5,facsimiles,blue_HW_right
589.323,19.1,limenitis,5,facsimiles,blue_HW_right
589.662,19.09,limenitis,5,facsimiles,blue_HW_right
590.001,19.08,limenitis,5,facsimiles,blue_HW_right
590.34,19.07,limenitis,5,facsimiles,blue_HW_right
590.679,19.04,limenitis,5,facsimiles,blue_HW_right
591.017,18.98,limenitis,5,facsimiles,blue_HW_right
591.356,18.96,limenitis,5,facsimiles,blue_HW_right
591.695,18.94,limenitis,5,facsimiles,blue_HW_right
592.033,18.93,limenitis,5,facsimiles,blue_HW_right
592.372,18.89,limenitis,5,facsimiles,blue_HW_right
592.71,18.86,limenitis,5,facsimiles,blue_HW_right
593.048,18.85,limenitis,5,facsimiles,blue_HW_right
593.387,18.79,limenitis,5,facsimiles,blue_HW_right
593.725,18.78,limenitis,5,facsimiles,blue_HW_right
594.063,18.75,limenitis,5,facsimiles,blue_HW_right
594.402,18.71,limenitis,5,facsimiles,blue_HW_right
594.74,18.72,limenitis,5,facsimiles,blue_HW_right
595.078,18.72,limenitis,5,facsimiles,blue_HW_right
595.416,18.72,limenitis,5,facsimiles,blue_HW_right
595.754,18.69,limenitis,5,facsimiles,blue_HW_right
596.092,18.64,limenitis,5,facsimiles,blue_HW_right
596.43,18.61,limenitis,5,facsimiles,blue_HW_right
596.768,18.59,limenitis,5,facsimiles,blue_HW_right
597.106,18.59,limenitis,5,facsimiles,blue_HW_right
597.444,18.55,limenitis,5,facsimiles,blue_HW_right
597.781,18.52,limenitis,5,facsimiles,blue_HW_right
598.119,18.49,limenitis,5,facsimiles,blue_HW_right
598.457,18.45,limenitis,5,facsimiles,blue_HW_right
598.795,18.42,limenitis,5,facsimiles,blue_HW_right
599.132,18.36,limenitis,5,facsimiles,blue_HW_right
599.47,18.28,limenitis,5,facsimiles,blue_HW_right
599.807,18.26,limenitis,5,facsimiles,blue_HW_right
600.145,18.25,limenitis,5,facsimiles,blue_HW_right
600.482,18.22,limenitis,5,facsimiles,blue_HW_right
600.82,18.2,limenitis,5,facsimiles,blue_HW_right
601.157,18.18,limenitis,5,facsimiles,blue_HW_right
601.494,18.14,limenitis,5,facsimiles,blue_HW_right
601.831,18.1,limenitis,5,facsimiles,blue_HW_right
602.169,18.08,limenitis,5,facsimiles,blue_HW_right
602.506,18.04,limenitis,5,facsimiles,blue_HW_right
602.843,18.03,limenitis,5,facsimiles,blue_HW_right
603.18,17.99,limenitis,5,facsimiles,blue_HW_right
603.517,17.95,limenitis,5,facsimiles,blue_HW_right
603.854,17.89,limenitis,5,facsimiles,blue_HW_right
604.191,17.82,limenitis,5,facsimiles,blue_HW_right
604.528,17.78,limenitis,5,facsimiles,blue_HW_right
604.865,17.76,limenitis,5,facsimiles,blue_HW_right
605.202,17.72,limenitis,5,facsimiles,blue_HW_right
605.538,17.72,limenitis,5,facsimiles,blue_HW_right
605.875,17.65,limenitis,5,facsimiles,blue_HW_right
606.212,17.6,limenitis,5,facsimiles,blue_HW_right
606.548,17.55,limenitis,5,facsimiles,blue_HW_right
606.885,17.54,limenitis,5,facsimiles,blue_HW_right
607.222,17.54,limenitis,5,facsimiles,blue_HW_right
607.558,17.52,limenitis,5,facsimiles,blue_HW_right
607.895,17.53,limenitis,5,facsimiles,blue_HW_right
608.231,17.48,limenitis,5,facsimiles,blue_HW_right
608.567,17.42,limenitis,5,facsimiles,blue_HW_right
608.904,17.41,limenitis,5,facsimiles,blue_HW_right
609.24,17.37,limenitis,5,facsimiles,blue_HW_right
609.576,17.4,limenitis,5,facsimiles,blue_HW_right
609.912,17.41,limenitis,5,facsimiles,blue_HW_right
610.248,17.38,limenitis,5,facsimiles,blue_HW_right
610.585,17.35,limenitis,5,facsimiles,blue_HW_right
610.921,17.34,limenitis,5,facsimiles,blue_HW_right
611.257,17.31,limenitis,5,facsimiles,blue_HW_right
611.593,17.27,limenitis,5,facsimiles,blue_HW_right
611.929,17.27,limenitis,5,facsimiles,blue_HW_right
612.264,17.27,limenitis,5,facsimiles,blue_HW_right
612.6,17.25,limenitis,5,facsimiles,blue_HW_right
612.936,17.24,limenitis,5,facsimiles,blue_HW_right
613.272,17.2,limenitis,5,facsimiles,blue_HW_right
613.608,17.18,limenitis,5,facsimiles,blue_HW_right
613.943,17.2,limenitis,5,facsimiles,blue_HW_right
614.279,17.2,limenitis,5,facsimiles,blue_HW_right
614.614,17.2,limenitis,5,facsimiles,blue_HW_right
614.95,17.22,limenitis,5,facsimiles,blue_HW_right
615.285,17.22,limenitis,5,facsimiles,blue_HW_right
615.621,17.25,limenitis,5,facsimiles,blue_HW_right
615.956,17.26,limenitis,5,facsimiles,blue_HW_right
616.292,17.27,limenitis,5,facsimiles,blue_HW_right
616.627,17.27,limenitis,5,facsimiles,blue_HW_right
616.962,17.27,limenitis,5,facsimiles,blue_HW_right
617.297,17.25,limenitis,5,facsimiles,blue_HW_right
617.632,17.21,limenitis,5,facsimiles,blue_HW_right
617.968,17.19,limenitis,5,facsimiles,blue_HW_right
618.303,17.17,limenitis,5,facsimiles,blue_HW_right
618.638,17.21,limenitis,5,facsimiles,blue_HW_right
618.973,17.21,limenitis,5,facsimiles,blue_HW_right
619.308,17.15,limenitis,5,facsimiles,blue_HW_right
619.643,17.13,limenitis,5,facsimiles,blue_HW_right
619.977,17.12,limenitis,5,facsimiles,blue_HW_right
620.312,17.14,limenitis,5,facsimiles,blue_HW_right
620.647,17.11,limenitis,5,facsimiles,blue_HW_right
620.982,17.16,limenitis,5,facsimiles,blue_HW_right
621.316,17.18,limenitis,5,facsimiles,blue_HW_right
621.651,17.2,limenitis,5,facsimiles,blue_HW_right
621.986,17.22,limenitis,5,facsimiles,blue_HW_right
622.32,17.18,limenitis,5,facsimiles,blue_HW_right
622.655,17.2,limenitis,5,facsimiles,blue_HW_right
622.989,17.2,limenitis,5,facsimiles,blue_HW_right
623.324,17.21,limenitis,5,facsimiles,blue_HW_right
623.658,17.2,limenitis,5,facsimiles,blue_HW_right
623.992,17.2,limenitis,5,facsimiles,blue_HW_right
624.326,17.21,limenitis,5,facsimiles,blue_HW_right
624.661,17.18,limenitis,5,facsimiles,blue_HW_right
624.995,17.18,limenitis,5,facsimiles,blue_HW_right
625.329,17.2,limenitis,5,facsimiles,blue_HW_right
625.663,17.18,limenitis,5,facsimiles,blue_HW_right
625.997,17.17,limenitis,5,facsimiles,blue_HW_right
626.331,17.26,limenitis,5,facsimiles,blue_HW_right
626.665,17.29,limenitis,5,facsimiles,blue_HW_right
626.999,17.27,limenitis,5,facsimiles,blue_HW_right
627.333,17.29,limenitis,5,facsimiles,blue_HW_right
627.667,17.32,limenitis,5,facsimiles,blue_HW_right
628.001,17.38,limenitis,5,facsimiles,blue_HW_right
628.334,17.42,limenitis,5,facsimiles,blue_HW_right
628.668,17.44,limenitis,5,facsimiles,blue_HW_right
629.002,17.44,limenitis,5,facsimiles,blue_HW_right
629.335,17.44,limenitis,5,facsimiles,blue_HW_right
629.669,17.42,limenitis,5,facsimiles,blue_HW_right
630.002,17.36,limenitis,5,facsimiles,blue_HW_right
630.336,17.36,limenitis,5,facsimiles,blue_HW_right
630.669,17.46,limenitis,5,facsimiles,blue_HW_right
631.003,17.44,limenitis,5,facsimiles,blue_HW_right
631.336,17.44,limenitis,5,facsimiles,blue_HW_right
631.669,17.44,limenitis,5,facsimiles,blue_HW_right
632.003,17.43,limenitis,5,facsimiles,blue_HW_right
632.336,17.42,limenitis,5,facsimiles,blue_HW_right
632.669,17.44,limenitis,5,facsimiles,blue_HW_right
633.002,17.5,limenitis,5,facsimiles,blue_HW_right
633.335,17.55,limenitis,5,facsimiles,blue_HW_right
633.668,17.55,limenitis,5,facsimiles,blue_HW_right
634.001,17.61,limenitis,5,facsimiles,blue_HW_right
634.334,17.53,limenitis,5,facsimiles,blue_HW_right
634.667,17.58,limenitis,5,facsimiles,blue_HW_right
635,17.6,limenitis,5,facsimiles,blue_HW_right
635.333,17.58,limenitis,5,facsimiles,blue_HW_right
635.665,17.6,limenitis,5,facsimiles,blue_HW_right
635.998,17.59,limenitis,5,facsimiles,blue_HW_right
636.331,17.61,limenitis,5,facsimiles,blue_HW_right
636.663,17.59,limenitis,5,facsimiles,blue_HW_right
636.996,17.56,limenitis,5,facsimiles,blue_HW_right
637.328,17.58,limenitis,5,facsimiles,blue_HW_right
637.661,17.58,limenitis,5,facsimiles,blue_HW_right
637.993,17.66,limenitis,5,facsimiles,blue_HW_right
638.326,17.62,limenitis,5,facsimiles,blue_HW_right
638.658,17.61,limenitis,5,facsimiles,blue_HW_right
638.99,17.61,limenitis,5,facsimiles,blue_HW_right
639.323,17.63,limenitis,5,facsimiles,blue_HW_right
639.655,17.66,limenitis,5,facsimiles,blue_HW_right
639.987,17.62,limenitis,5,facsimiles,blue_HW_right
640.319,17.61,limenitis,5,facsimiles,blue_HW_right
640.651,17.67,limenitis,5,facsimiles,blue_HW_right
640.983,17.69,limenitis,5,facsimiles,blue_HW_right
641.315,17.71,limenitis,5,facsimiles,blue_HW_right
641.647,17.7,limenitis,5,facsimiles,blue_HW_right
641.979,17.8,limenitis,5,facsimiles,blue_HW_right
642.311,17.75,limenitis,5,facsimiles,blue_HW_right
642.643,17.77,limenitis,5,facsimiles,blue_HW_right
642.975,17.74,limenitis,5,facsimiles,blue_HW_right
643.306,17.78,limenitis,5,facsimiles,blue_HW_right
643.638,17.88,limenitis,5,facsimiles,blue_HW_right
643.97,17.95,limenitis,5,facsimiles,blue_HW_right
644.301,17.97,limenitis,5,facsimiles,blue_HW_right
644.633,17.97,limenitis,5,facsimiles,blue_HW_right
644.964,17.95,limenitis,5,facsimiles,blue_HW_right
645.296,17.93,limenitis,5,facsimiles,blue_HW_right
645.627,17.9,limenitis,5,facsimiles,blue_HW_right
645.959,18.03,limenitis,5,facsimiles,blue_HW_right
646.29,18.03,limenitis,5,facsimiles,blue_HW_right
646.621,18.1,limenitis,5,facsimiles,blue_HW_right
646.952,18.13,limenitis,5,facsimiles,blue_HW_right
647.284,18.1,limenitis,5,facsimiles,blue_HW_right
647.615,18.09,limenitis,5,facsimiles,blue_HW_right
647.946,18.11,limenitis,5,facsimiles,blue_HW_right
648.277,18.17,limenitis,5,facsimiles,blue_HW_right
648.608,18.24,limenitis,5,facsimiles,blue_HW_right
648.939,18.27,limenitis,5,facsimiles,blue_HW_right
649.27,18.24,limenitis,5,facsimiles,blue_HW_right
649.601,18.25,limenitis,5,facsimiles,blue_HW_right
649.931,18.34,limenitis,5,facsimiles,blue_HW_right
650.262,18.38,limenitis,5,facsimiles,blue_HW_right
650.593,18.42,limenitis,5,facsimiles,blue_HW_right
650.924,18.44,limenitis,5,facsimiles,blue_HW_right
651.254,18.51,limenitis,5,facsimiles,blue_HW_right
651.585,18.53,limenitis,5,facsimiles,blue_HW_right
651.915,18.56,limenitis,5,facsimiles,blue_HW_right
652.246,18.62,limenitis,5,facsimiles,blue_HW_right
652.576,18.67,limenitis,5,facsimiles,blue_HW_right
652.907,18.79,limenitis,5,facsimiles,blue_HW_right
653.237,18.74,limenitis,5,facsimiles,blue_HW_right
653.568,18.73,limenitis,5,facsimiles,blue_HW_right
653.898,18.74,limenitis,5,facsimiles,blue_HW_right
654.228,18.75,limenitis,5,facsimiles,blue_HW_right
654.558,18.84,limenitis,5,facsimiles,blue_HW_right
654.888,18.92,limenitis,5,facsimiles,blue_HW_right
655.219,18.99,limenitis,5,facsimiles,blue_HW_right
655.549,19.15,limenitis,5,facsimiles,blue_HW_right
655.879,19.3,limenitis,5,facsimiles,blue_HW_right
656.209,19.42,limenitis,5,facsimiles,blue_HW_right
656.539,19.47,limenitis,5,facsimiles,blue_HW_right
656.868,19.54,limenitis,5,facsimiles,blue_HW_right
657.198,19.58,limenitis,5,facsimiles,blue_HW_right
657.528,19.64,limenitis,5,facsimiles,blue_HW_right
657.858,19.67,limenitis,5,facsimiles,blue_HW_right
658.188,19.65,limenitis,5,facsimiles,blue_HW_right
658.517,19.65,limenitis,5,facsimiles,blue_HW_right
658.847,19.65,limenitis,5,facsimiles,blue_HW_right
659.176,19.65,limenitis,5,facsimiles,blue_HW_right
659.506,19.61,limenitis,5,facsimiles,blue_HW_right
659.835,19.59,limenitis,5,facsimiles,blue_HW_right
660.165,19.59,limenitis,5,facsimiles,blue_HW_right
660.494,19.6,limenitis,5,facsimiles,blue_HW_right
660.824,19.6,limenitis,5,facsimiles,blue_HW_right
661.153,19.58,limenitis,5,facsimiles,blue_HW_right
661.482,19.58,limenitis,5,facsimiles,blue_HW_right
661.811,19.58,limenitis,5,facsimiles,blue_HW_right
662.14,19.58,limenitis,5,facsimiles,blue_HW_right
662.47,19.57,limenitis,5,facsimiles,blue_HW_right
662.799,19.53,limenitis,5,facsimiles,blue_HW_right
663.128,19.56,limenitis,5,facsimiles,blue_HW_right
663.457,19.58,limenitis,5,facsimiles,blue_HW_right
663.786,19.59,limenitis,5,facsimiles,blue_HW_right
664.114,19.57,limenitis,5,facsimiles,blue_HW_right
664.443,19.59,limenitis,5,facsimiles,blue_HW_right
664.772,19.58,limenitis,5,facsimiles,blue_HW_right
665.101,19.59,limenitis,5,facsimiles,blue_HW_right
665.43,19.62,limenitis,5,facsimiles,blue_HW_right
665.758,19.68,limenitis,5,facsimiles,blue_HW_right
666.087,19.75,limenitis,5,facsimiles,blue_HW_right
666.415,19.91,limenitis,5,facsimiles,blue_HW_right
666.744,19.93,limenitis,5,facsimiles,blue_HW_right
667.072,19.95,limenitis,5,facsimiles,blue_HW_right
667.401,20.1,limenitis,5,facsimiles,blue_HW_right
667.729,20.21,limenitis,5,facsimiles,blue_HW_right
668.058,20.22,limenitis,5,facsimiles,blue_HW_right
668.386,20.32,limenitis,5,facsimiles,blue_HW_right
668.714,20.32,limenitis,5,facsimiles,blue_HW_right
669.042,20.36,limenitis,5,facsimiles,blue_HW_right
669.371,20.32,limenitis,5,facsimiles,blue_HW_right
669.699,20.32,limenitis,5,facsimiles,blue_HW_right
670.027,20.28,limenitis,5,facsimiles,blue_HW_right
670.355,20.31,limenitis,5,facsimiles,blue_HW_right
670.683,20.37,limenitis,5,facsimiles,blue_HW_right
671.011,20.35,limenitis,5,facsimiles,blue_HW_right
671.339,20.37,limenitis,5,facsimiles,blue_HW_right
671.666,20.41,limenitis,5,facsimiles,blue_HW_right
671.994,20.39,limenitis,5,facsimiles,blue_HW_right
672.322,20.43,limenitis,5,facsimiles,blue_HW_right
672.65,20.4,limenitis,5,facsimiles,blue_HW_right
672.977,20.36,limenitis,5,facsimiles,blue_HW_right
673.305,20.36,limenitis,5,facsimiles,blue_HW_right
673.633,20.35,limenitis,5,facsimiles,blue_HW_right
673.96,20.4,limenitis,5,facsimiles,blue_HW_right
674.288,20.4,limenitis,5,facsimiles,blue_HW_right
674.615,20.34,limenitis,5,facsimiles,blue_HW_right
674.943,20.34,limenitis,5,facsimiles,blue_HW_right
675.27,20.29,limenitis,5,facsimiles,blue_HW_right
675.597,20.32,limenitis,5,facsimiles,blue_HW_right
675.924,20.29,limenitis,5,facsimiles,blue_HW_right
676.252,20.34,limenitis,5,facsimiles,blue_HW_right
676.579,20.38,limenitis,5,facsimiles,blue_HW_right
676.906,20.39,limenitis,5,facsimiles,blue_HW_right
677.233,20.45,limenitis,5,facsimiles,blue_HW_right
677.56,20.43,limenitis,5,facsimiles,blue_HW_right
677.887,20.45,limenitis,5,facsimiles,blue_HW_right
678.214,20.46,limenitis,5,facsimiles,blue_HW_right
678.541,20.4,limenitis,5,facsimiles,blue_HW_right
678.868,20.47,limenitis,5,facsimiles,blue_HW_right
679.195,20.39,limenitis,5,facsimiles,blue_HW_right
679.521,20.38,limenitis,5,facsimiles,blue_HW_right
679.848,20.35,limenitis,5,facsimiles,blue_HW_right
680.175,20.3,limenitis,5,facsimiles,blue_HW_right
680.501,20.27,limenitis,5,facsimiles,blue_HW_right
680.828,20.23,limenitis,5,facsimiles,blue_HW_right
681.154,20.22,limenitis,5,facsimiles,blue_HW_right
681.481,20.18,limenitis,5,facsimiles,blue_HW_right
681.807,20.15,limenitis,5,facsimiles,blue_HW_right
682.134,20.18,limenitis,5,facsimiles,blue_HW_right
682.46,20.14,limenitis,5,facsimiles,blue_HW_right
682.787,20.2,limenitis,5,facsimiles,blue_HW_right
683.113,20.21,limenitis,5,facsimiles,blue_HW_right
683.439,20.14,limenitis,5,facsimiles,blue_HW_right
683.765,20.18,limenitis,5,facsimiles,blue_HW_right
684.091,20.22,limenitis,5,facsimiles,blue_HW_right
684.417,20.17,limenitis,5,facsimiles,blue_HW_right
684.743,20.11,limenitis,5,facsimiles,blue_HW_right
685.069,20.1,limenitis,5,facsimiles,blue_HW_right
685.395,20.11,limenitis,5,facsimiles,blue_HW_right
685.721,20.08,limenitis,5,facsimiles,blue_HW_right
686.047,20.04,limenitis,5,facsimiles,blue_HW_right
686.373,19.94,limenitis,5,facsimiles,blue_HW_right
686.699,19.88,limenitis,5,facsimiles,blue_HW_right
687.024,19.84,limenitis,5,facsimiles,blue_HW_right
687.35,19.84,limenitis,5,facsimiles,blue_HW_right
687.676,19.72,limenitis,5,facsimiles,blue_HW_right
688.001,19.72,limenitis,5,facsimiles,blue_HW_right
688.327,19.67,limenitis,5,facsimiles,blue_HW_right
688.652,19.63,limenitis,5,facsimiles,blue_HW_right
688.978,19.59,limenitis,5,facsimiles,blue_HW_right
689.303,19.54,limenitis,5,facsimiles,blue_HW_right
689.629,19.59,limenitis,5,facsimiles,blue_HW_right
689.954,19.56,limenitis,5,facsimiles,blue_HW_right
690.279,19.57,limenitis,5,facsimiles,blue_HW_right
690.604,19.57,limenitis,5,facsimiles,blue_HW_right
690.93,19.55,limenitis,5,facsimiles,blue_HW_right
691.255,19.6,limenitis,5,facsimiles,blue_HW_right
691.58,19.58,limenitis,5,facsimiles,blue_HW_right
691.905,19.59,limenitis,5,facsimiles,blue_HW_right
692.23,19.59,limenitis,5,facsimiles,blue_HW_right
692.555,19.5,limenitis,5,facsimiles,blue_HW_right
692.88,19.53,limenitis,5,facsimiles,blue_HW_right
693.204,19.45,limenitis,5,facsimiles,blue_HW_right
693.529,19.42,limenitis,5,facsimiles,blue_HW_right
693.854,19.46,limenitis,5,facsimiles,blue_HW_right
694.179,19.45,limenitis,5,facsimiles,blue_HW_right
694.503,19.4,limenitis,5,facsimiles,blue_HW_right
694.828,19.41,limenitis,5,facsimiles,blue_HW_right
695.153,19.38,limenitis,5,facsimiles,blue_HW_right
695.477,19.45,limenitis,5,facsimiles,blue_HW_right
695.802,19.4,limenitis,5,facsimiles,blue_HW_right
696.126,19.47,limenitis,5,facsimiles,blue_HW_right
696.451,19.43,limenitis,5,facsimiles,blue_HW_right
696.775,19.35,limenitis,5,facsimiles,blue_HW_right
697.099,19.4,limenitis,5,facsimiles,blue_HW_right
697.423,19.32,limenitis,5,facsimiles,blue_HW_right
697.748,19.27,limenitis,5,facsimiles,blue_HW_right
698.072,19.3,limenitis,5,facsimiles,blue_HW_right
698.396,19.2,limenitis,5,facsimiles,blue_HW_right
698.72,19.18,limenitis,5,facsimiles,blue_HW_right
699.044,19.07,limenitis,5,facsimiles,blue_HW_right
699.368,19.03,limenitis,5,facsimiles,blue_HW_right
699.692,18.93,limenitis,5,facsimiles,blue_HW_right
700.016,18.9,limenitis,5,facsimiles,blue_HW_right
700.34,18.93,limenitis,5,facsimiles,blue_HW_right
700.664,18.8,limenitis,5,facsimiles,blue_HW_right
700.987,18.76,limenitis,5,facsimiles,blue_HW_right
701.311,18.76,limenitis,5,facsimiles,blue_HW_right
701.635,18.65,limenitis,5,facsimiles,blue_HW_right
701.958,18.6,limenitis,5,facsimiles,blue_HW_right
702.282,18.58,limenitis,5,facsimiles,blue_HW_right
702.606,18.56,limenitis,5,facsimiles,blue_HW_right
702.929,18.62,limenitis,5,facsimiles,blue_HW_right
703.252,18.6,limenitis,5,facsimiles,blue_HW_right
703.576,18.57,limenitis,5,facsimiles,blue_HW_right
703.899,18.52,limenitis,5,facsimiles,blue_HW_right
704.223,18.55,limenitis,5,facsimiles,blue_HW_right
704.546,18.51,limenitis,5,facsimiles,blue_HW_right
704.869,18.46,limenitis,5,facsimiles,blue_HW_right
705.192,18.47,limenitis,5,facsimiles,blue_HW_right
705.515,18.55,limenitis,5,facsimiles,blue_HW_right
705.838,18.49,limenitis,5,facsimiles,blue_HW_right
706.161,18.38,limenitis,5,facsimiles,blue_HW_right
706.484,18.25,limenitis,5,facsimiles,blue_HW_right
706.807,18.15,limenitis,5,facsimiles,blue_HW_right
707.13,18.17,limenitis,5,facsimiles,blue_HW_right
707.453,18.13,limenitis,5,facsimiles,blue_HW_right
707.776,18.14,limenitis,5,facsimiles,blue_HW_right
708.099,18.15,limenitis,5,facsimiles,blue_HW_right
708.421,18.18,limenitis,5,facsimiles,blue_HW_right
708.744,18.15,limenitis,5,facsimiles,blue_HW_right
709.067,18.07,limenitis,5,facsimiles,blue_HW_right
709.389,18.06,limenitis,5,facsimiles,blue_HW_right
709.712,18.13,limenitis,5,facsimiles,blue_HW_right
710.034,18.02,limenitis,5,facsimiles,blue_HW_right
710.357,18.1,limenitis,5,facsimiles,blue_HW_right
710.679,17.96,limenitis,5,facsimiles,blue_HW_right
711.001,17.97,limenitis,5,facsimiles,blue_HW_right
711.324,17.89,limenitis,5,facsimiles,blue_HW_right
711.646,17.81,limenitis,5,facsimiles,blue_HW_right
711.968,17.77,limenitis,5,facsimiles,blue_HW_right
712.29,17.7,limenitis,5,facsimiles,blue_HW_right
712.612,17.66,limenitis,5,facsimiles,blue_HW_right
712.935,17.63,limenitis,5,facsimiles,blue_HW_right
713.257,17.64,limenitis,5,facsimiles,blue_HW_right
713.579,17.72,limenitis,5,facsimiles,blue_HW_right
713.9,17.72,limenitis,5,facsimiles,blue_HW_right
714.222,17.79,limenitis,5,facsimiles,blue_HW_right
714.544,17.86,limenitis,5,facsimiles,blue_HW_right
714.866,17.95,limenitis,5,facsimiles,blue_HW_right
715.188,18.01,limenitis,5,facsimiles,blue_HW_right
715.509,18.01,limenitis,5,facsimiles,blue_HW_right
715.831,18.08,limenitis,5,facsimiles,blue_HW_right
716.153,18.05,limenitis,5,facsimiles,blue_HW_right
716.474,18.12,limenitis,5,facsimiles,blue_HW_right
716.796,18.1,limenitis,5,facsimiles,blue_HW_right
717.117,18.12,limenitis,5,facsimiles,blue_HW_right
717.439,18.09,limenitis,5,facsimiles,blue_HW_right
717.76,18.11,limenitis,5,facsimiles,blue_HW_right
718.081,18.06,limenitis,5,facsimiles,blue_HW_right
718.403,18.04,limenitis,5,facsimiles,blue_HW_right
718.724,18.09,limenitis,5,facsimiles,blue_HW_right
719.045,18.12,limenitis,5,facsimiles,blue_HW_right
719.366,18.15,limenitis,5,facsimiles,blue_HW_right
719.687,18.22,limenitis,5,facsimiles,blue_HW_right
720.009,18.27,limenitis,5,facsimiles,blue_HW_right
720.33,18.42,limenitis,5,facsimiles,blue_HW_right
720.651,18.48,limenitis,5,facsimiles,blue_HW_right
720.971,18.57,limenitis,5,facsimiles,blue_HW_right
721.292,18.71,limenitis,5,facsimiles,blue_HW_right
721.613,18.85,limenitis,5,facsimiles,blue_HW_right
721.934,18.94,limenitis,5,facsimiles,blue_HW_right
722.255,19.01,limenitis,5,facsimiles,blue_HW_right
722.575,19.1,limenitis,5,facsimiles,blue_HW_right
722.896,19.14,limenitis,5,facsimiles,blue_HW_right
723.217,19.29,limenitis,5,facsimiles,blue_HW_right
723.537,19.34,limenitis,5,facsimiles,blue_HW_right
723.858,19.32,limenitis,5,facsimiles,blue_HW_right
724.178,19.41,limenitis,5,facsimiles,blue_HW_right
724.499,19.53,limenitis,5,facsimiles,blue_HW_right
724.819,19.56,limenitis,5,facsimiles,blue_HW_right
725.139,19.65,limenitis,5,facsimiles,blue_HW_right
725.46,19.73,limenitis,5,facsimiles,blue_HW_right
725.78,19.72,limenitis,5,facsimiles,blue_HW_right
726.1,19.73,limenitis,5,facsimiles,blue_HW_right
726.42,19.87,limenitis,5,facsimiles,blue_HW_right
726.74,19.92,limenitis,5,facsimiles,blue_HW_right
727.06,20.02,limenitis,5,facsimiles,blue_HW_right
727.38,20.12,limenitis,5,facsimiles,blue_HW_right
727.7,20.22,limenitis,5,facsimiles,blue_HW_right
728.02,20.21,limenitis,5,facsimiles,blue_HW_right
728.34,20.26,limenitis,5,facsimiles,blue_HW_right
728.66,20.22,limenitis,5,facsimiles,blue_HW_right
728.98,20.22,limenitis,5,facsimiles,blue_HW_right
729.299,20.25,limenitis,5,facsimiles,blue_HW_right
729.619,20.46,limenitis,5,facsimiles,blue_HW_right
729.939,20.61,limenitis,5,facsimiles,blue_HW_right
730.258,20.69,limenitis,5,facsimiles,blue_HW_right
730.578,20.75,limenitis,5,facsimiles,blue_HW_right
730.897,20.94,limenitis,5,facsimiles,blue_HW_right
731.217,20.95,limenitis,5,facsimiles,blue_HW_right
731.536,21.08,limenitis,5,facsimiles,blue_HW_right
731.856,21.2,limenitis,5,facsimiles,blue_HW_right
732.175,21.42,limenitis,5,facsimiles,blue_HW_right
732.494,21.55,limenitis,5,facsimiles,blue_HW_right
732.814,21.71,limenitis,5,facsimiles,blue_HW_right
733.133,21.8,limenitis,5,facsimiles,blue_HW_right
733.452,21.81,limenitis,5,facsimiles,blue_HW_right
733.771,21.88,limenitis,5,facsimiles,blue_HW_right
734.09,22.1,limenitis,5,facsimiles,blue_HW_right
734.409,22.15,limenitis,5,facsimiles,blue_HW_right
734.728,22.28,limenitis,5,facsimiles,blue_HW_right
735.047,22.43,limenitis,5,facsimiles,blue_HW_right
735.366,22.5,limenitis,5,facsimiles,blue_HW_right
735.684,22.66,limenitis,5,facsimiles,blue_HW_right
736.003,22.78,limenitis,5,facsimiles,blue_HW_right
736.322,22.95,limenitis,5,facsimiles,blue_HW_right
736.641,23.14,limenitis,5,facsimiles,blue_HW_right
736.959,23.3,limenitis,5,facsimiles,blue_HW_right
737.278,23.53,limenitis,5,facsimiles,blue_HW_right
737.596,23.56,limenitis,5,facsimiles,blue_HW_right
737.915,23.6,limenitis,5,facsimiles,blue_HW_right
738.233,23.74,limenitis,5,facsimiles,blue_HW_right
738.552,23.9,limenitis,5,facsimiles,blue_HW_right
738.87,24.1,limenitis,5,facsimiles,blue_HW_right
739.188,24.15,limenitis,5,facsimiles,blue_HW_right
739.507,24.32,limenitis,5,facsimiles,blue_HW_right
739.825,24.36,limenitis,5,facsimiles,blue_HW_right
740.143,24.39,limenitis,5,facsimiles,blue_HW_right
740.461,24.48,limenitis,5,facsimiles,blue_HW_right
740.779,24.56,limenitis,5,facsimiles,blue_HW_right
741.097,24.76,limenitis,5,facsimiles,blue_HW_right
741.415,25.04,limenitis,5,facsimiles,blue_HW_right
741.733,25.24,limenitis,5,facsimiles,blue_HW_right
742.051,25.33,limenitis,5,facsimiles,blue_HW_right
742.369,25.43,limenitis,5,facsimiles,blue_HW_right
742.687,25.66,limenitis,5,facsimiles,blue_HW_right
743.004,25.76,limenitis,5,facsimiles,blue_HW_right
